City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,bluff,NZ,-46.6,168.3333,44.24,81,3,6.85,
1,atuona,PF,-9.8,-139.0333,79.9,73,36,18.07,
2,plouzane,FR,48.3833,-4.6167,60.89,94,90,4.61,
3,port alfred,ZA,-33.5906,26.891,68.32,49,38,9.31,
4,ushuaia,AR,-54.8,-68.3,38.86,81,0,3.44,
5,punta arenas,CL,-53.15,-70.9167,41.11,87,75,9.22,
6,atlantis,ZA,-33.5667,18.4834,60.19,64,100,4.36,
7,norman wells,CA,65.282,-126.8329,64.44,52,90,4.61,
8,severo-kurilsk,RU,50.6789,156.125,49.6,77,100,7.94,
9,raudeberg,NO,61.9875,5.1352,50.86,95,96,12.64,
10,avera,US,33.194,-82.5271,87.67,56,80,13.06,
11,olinda,BR,-8.0089,-34.8553,76.73,73,40,12.66,
12,upernavik,GL,72.7868,-56.1549,35.29,92,36,12.12,
13,zhangjiakou,CN,40.81,114.8794,68.31,34,51,3.13,
14,mataura,NZ,-46.1927,168.8643,41.54,85,1,3.15,
15,caravelas,BR,-17.7125,-39.2481,73.11,81,89,6.49,
16,lasa,IT,46.6166,10.7002,58.37,94,32,5.48,
17,albany,US,42.6001,-73.9662,66.72,71,100,1.34,
18,coquimbo,CL,-29.9533,-71.3436,55.13,87,0,10.36,
19,cauas,RO,47.5667,22.55,64.45,76,76,4.16,
20,hamilton,US,39.1834,-84.5333,87.04,86,75,3.0,
21,mar del plata,AR,-38.0023,-57.5575,55.09,66,0,11.99,
22,thompson,CA,55.7435,-97.8558,68.16,45,90,11.5,
23,springbok,ZA,-29.6643,17.8865,59.2,26,89,5.23,
24,sibolga,ID,1.7427,98.7792,76.75,87,81,3.27,
25,havre-saint-pierre,CA,50.2334,-63.5986,53.96,54,75,20.71,
26,longyearbyen,SJ,78.2186,15.6401,27.19,88,21,2.37,
27,dikson,RU,73.5069,80.5464,31.95,99,100,4.74,
28,sukumo,JP,32.9333,132.7333,71.19,94,100,5.77,
29,barrow,US,71.2906,-156.7887,35.62,80,90,13.8,
30,vaini,TO,-21.2,-175.2,75.36,69,20,11.5,
31,bethel,US,41.3712,-73.414,76.35,50,46,6.69,
32,port hardy,CA,50.6996,-127.4199,59.18,63,75,24.16,
33,avarua,CK,-21.2078,-159.775,71.65,83,90,9.22,
34,husavik,IS,66.0449,-17.3389,37.31,98,100,27.47,
35,cidreira,BR,-30.1811,-50.2056,55.53,57,37,10.74,
36,cape town,ZA,-33.9258,18.4232,62.11,78,0,5.75,
37,hermanus,ZA,-34.4187,19.2345,61.9,67,100,2.13,
38,jamestown,US,42.097,-79.2353,79.84,75,27,7.0,
39,hami,CN,42.8,93.45,78.06,31,100,13.18,
40,diego de almagro,CL,-26.3667,-70.05,65.8,23,0,5.41,
41,deputatskiy,RU,69.3,139.9,53.26,42,75,6.64,
42,qaanaaq,GL,77.484,-69.3632,39.88,74,94,4.88,
43,yar-sale,RU,66.8333,70.8333,54.61,73,100,12.77,
44,rikitea,PF,-23.1203,-134.9692,76.14,84,99,11.5,
45,georgetown,MY,5.4112,100.3354,80.89,91,20,3.0,
46,kodiak,US,57.79,-152.4072,51.24,76,79,2.73,
47,eydhafushi,MV,5.1033,73.0708,82.26,76,56,13.96,
48,westport,US,41.1415,-73.3579,74.68,77,63,8.01,
49,kapaa,US,22.0752,-159.319,85.98,68,46,5.99,
50,omsukchan,RU,62.5333,155.8,42.73,66,68,4.9,
51,gramsh,AL,40.8697,20.1844,60.6,86,4,5.28,
52,svetlogorsk,BY,52.6333,29.7333,55.18,91,1,2.91,
53,grindavik,IS,63.8424,-22.4338,42.75,56,20,31.07,
54,east london,ZA,-33.0153,27.9116,69.06,44,58,7.58,
55,busselton,AU,-33.65,115.3333,50.09,86,82,5.1,
56,cabo san lucas,MX,22.8909,-109.9124,98.82,58,8,8.05,
57,griffith,US,41.5284,-87.4237,92.08,51,1,5.75,
58,butaritari,KI,3.0707,172.7902,82.36,74,100,13.58,
59,rosarito,MX,32.3333,-117.0333,89.4,60,8,8.97,
60,tiksi,RU,71.6872,128.8694,47.88,66,100,8.77,
61,ambilobe,MG,-13.2,49.05,70.39,83,26,1.68,
62,saint-philippe,RE,-21.3585,55.7679,72.99,80,98,15.41,
63,hobart,AU,-42.8794,147.3294,57.02,96,75,1.01,
64,nome,US,64.5011,-165.4064,48.16,84,100,7.14,
65,bakchar,RU,57.0186,82.0711,40.03,79,13,3.6,
66,jiazi,CN,22.8779,116.067,79.27,88,70,10.45,
67,aksarka,RU,66.5606,67.7975,57.67,73,100,12.86,
68,ilulissat,GL,69.2167,-51.1,37.49,79,98,0.83,
69,faanui,PF,-16.4833,-151.75,74.64,92,100,17.98,
70,puerto ayora,EC,-0.7393,-90.3518,80.56,89,88,8.99,
71,sao filipe,CV,14.8961,-24.4956,72.68,88,73,5.32,
72,souillac,MU,-20.5167,57.5167,75.36,78,40,14.97,
73,makakilo city,US,21.3469,-158.0858,79.61,70,90,8.05,
74,xining,CN,36.6167,101.7667,54.48,61,36,2.91,
75,monduli,TZ,-3.3,36.45,55.81,80,1,5.46,
76,ponta do sol,PT,32.6667,-17.1,74.03,50,0,5.84,
77,klaksvik,FO,62.2266,-6.589,49.12,86,99,25.03,
78,nishihara,JP,26.1842,127.7558,79.88,94,20,3.44,
79,talnakh,RU,69.4865,88.3972,34.03,100,100,4.21,
80,hajnowka,PL,52.7433,23.5812,58.78,78,1,1.01,
81,khon buri,TH,14.5254,102.2459,74.89,88,100,4.5,
82,tura,IN,25.5198,90.2201,73.4,97,100,3.85,
83,ginir,ET,7.1333,40.7,57.09,90,58,6.46,
84,castro,BR,-24.7911,-50.0119,52.97,91,11,1.95,
85,khatanga,RU,71.9667,102.5,38.37,63,80,3.8,
86,korla,CN,41.7597,86.1469,72.36,35,89,3.53,
87,new norfolk,AU,-42.7826,147.0587,56.66,88,90,1.01,
88,cayenne,GF,4.9333,-52.3333,76.08,90,0,0.0,
89,chuy,UY,-33.6971,-53.4616,47.68,71,100,7.85,
90,ust-kut,RU,56.7938,105.7672,44.42,58,31,1.86,
91,batticaloa,LK,7.7102,81.6924,78.46,73,85,7.23,
92,nikolskoye,RU,59.7035,30.7861,62.49,90,100,2.01,
93,okhotsk,RU,59.3833,143.3,53.08,53,22,5.1,
94,anadyr,RU,64.75,177.4833,39.7,93,75,2.24,
95,tuatapere,NZ,-46.1333,167.6833,46.35,84,2,5.1,
96,martil,MA,35.6166,-5.2752,71.56,88,75,3.44,
97,dicabisagan,PH,17.0818,122.4157,80.13,83,100,4.88,
98,yulara,AU,-25.2406,130.9889,46.24,42,90,4.61,
99,roma,US,43.2128,-75.4557,77.38,80,100,6.35,
100,north bend,US,43.4065,-124.2243,64.24,91,100,7.31,
101,springdale,US,36.1867,-94.1288,92.19,64,90,8.99,
102,pemangkat,ID,1.1667,108.9667,77.7,80,100,4.68,
103,balkanabat,TM,39.5108,54.3671,79.54,47,0,7.16,
104,te anau,NZ,-45.4167,167.7167,43.97,88,9,0.98,
105,kudahuvadhoo,MV,2.6708,72.8944,83.21,73,42,12.73,
106,hilo,US,19.7297,-155.09,81.81,77,35,5.99,
107,tuktoyaktuk,CA,69.4541,-133.0374,42.8,81,75,10.36,
108,belmonte,BR,-15.8631,-38.8828,77.5,79,86,6.55,
109,amapa,BR,1.0,-52.0,71.82,99,100,2.62,
110,mandalgovi,MN,45.7625,106.2708,56.52,69,52,7.4,
111,constitucion,CL,-35.3333,-72.4167,58.33,80,49,6.98,
112,talaya,RU,61.3833,152.75,51.17,46,2,3.11,
113,almaznyy,RU,48.0448,40.045,60.94,93,0,7.09,
114,saskylakh,RU,71.9167,114.0833,39.7,67,96,14.99,
115,pemba,MZ,-12.974,40.5178,72.5,75,57,11.97,
116,lebu,CL,-37.6167,-73.65,55.2,94,73,2.57,
117,port elizabeth,ZA,-33.918,25.5701,59.29,67,20,6.91,
118,bredasdorp,ZA,-34.5322,20.0403,51.12,93,100,2.3,
119,lavumisa,SZ,-27.31,31.892,57.74,92,0,1.74,
120,tasiilaq,GL,65.6145,-37.6368,35.58,98,100,5.44,
121,honiara,SB,-9.4333,159.95,82.62,72,35,9.04,
122,bonthe,SL,7.5264,-12.505,78.8,83,100,5.26,
123,wawa,NG,9.9022,4.4192,72.91,86,83,19.48,
124,keetmanshoop,NA,-26.5833,18.1333,61.72,29,46,9.22,
125,nokaneng,BW,-19.6667,22.2667,54.09,42,0,6.78,
126,marsh harbour,BS,26.5412,-77.0636,80.1,72,98,4.0,
127,airai,TL,-8.9266,125.4092,56.37,93,41,3.04,
128,lompoc,US,34.6391,-120.4579,86.11,52,0,8.01,
129,durazno,UY,-33.4131,-56.5006,51.75,71,0,11.5,
130,praia da vitoria,PT,38.7333,-27.0667,70.05,83,75,0.47,
131,hithadhoo,MV,-0.6,73.0833,83.41,74,65,10.56,
132,sawtell,AU,-30.3833,153.1,42.82,100,75,0.0,
133,pimentel,PE,-6.8367,-79.9342,68.29,82,90,4.0,
134,tornio,FI,65.8481,24.1466,60.82,80,0,12.41,
135,vung tau,VN,10.346,107.0843,77.61,91,100,20.22,
136,wewak,PG,-3.5534,143.6268,78.31,84,25,5.59,
137,pangai,TO,-19.8,-174.35,73.51,78,75,19.57,
138,bambous virieux,MU,-20.3428,57.7575,75.22,78,40,14.97,
139,lagoa,PT,39.05,-27.9833,67.26,84,29,2.26,
140,mahebourg,MU,-20.4081,57.7,75.25,78,40,14.97,
141,namie,JP,37.4833,141.0,70.34,81,100,6.89,
142,yellowknife,CA,62.456,-114.3525,52.32,100,90,13.8,
143,torbay,CA,47.6666,-52.7314,48.27,83,75,3.44,
144,quelimane,MZ,-17.8786,36.8883,64.35,88,0,1.99,
145,bengkulu,ID,-3.8004,102.2655,74.98,86,94,4.07,
146,yuzawa,JP,39.1667,140.5,64.22,77,100,4.27,
147,sorong,ID,-0.8833,131.25,78.55,87,93,8.75,
148,cherskiy,RU,68.75,161.3,43.14,56,42,9.57,
149,balykshi,KZ,47.0667,51.8667,68.0,73,0,4.47,
150,tazmalt,DZ,36.3868,4.3989,73.24,41,68,4.32,
151,geraldton,AU,-28.7667,114.6,57.61,94,40,11.5,
152,provideniya,RU,64.3833,-173.3,39.99,93,100,9.98,
153,ribeira grande,PT,38.5167,-28.7,68.85,84,23,2.39,
154,fortuna,US,40.5982,-124.1573,65.32,59,1,21.85,
155,mareeba,AU,-17.0,145.4333,69.31,90,89,2.3,
156,roald,NO,62.5833,6.1333,53.91,82,75,13.8,
157,port-cartier,CA,50.0334,-66.8654,57.92,51,79,10.09,
158,flinders,AU,-34.5833,150.8552,56.05,62,1,8.99,
159,kozluk,TR,38.1938,41.4885,61.05,34,0,3.96,
160,iberia,US,29.9502,-91.7507,89.58,66,1,10.6,
161,luena,AO,-11.7833,19.9167,52.02,49,0,4.63,
162,khuzhir,RU,53.1939,107.3397,44.28,85,28,1.12,
163,amalapuram,IN,16.5833,82.0167,77.27,84,100,9.19,
164,saldanha,ZA,-33.0117,17.9442,51.85,84,98,6.49,
165,tikhvin,RU,59.6451,33.5294,58.95,74,100,4.25,
166,alamosa,US,37.4695,-105.87,84.65,8,0,15.43,
167,hlobyne,UA,49.3878,33.2596,58.62,95,88,7.02,
168,sitka,US,57.0531,-135.33,58.3,67,98,6.08,
169,las cruces,US,32.3123,-106.7783,107.01,6,1,4.0,
170,hasaki,JP,35.7333,140.8333,72.28,72,100,9.55,
171,skibbereen,IE,51.55,-9.2667,57.0,90,74,9.33,
172,firminy,FR,45.3873,4.2907,71.62,72,0,2.3,
173,puerto escondido,MX,15.85,-97.0667,76.5,87,100,5.53,
174,clovis,US,36.8252,-119.7029,89.37,25,0,1.99,
175,lucapa,AO,-8.4192,20.7447,66.79,48,3,4.14,
176,melilla,ES,35.2937,-2.9383,70.18,88,0,3.44,
177,verkhnyaya inta,RU,65.9811,60.3094,59.36,53,100,13.8,
178,dunedin,NZ,-45.8742,170.5036,48.79,88,0,3.71,
179,dingle,PH,10.9995,122.6711,76.91,91,76,0.38,
180,high level,CA,58.5169,-117.136,60.91,59,75,9.22,
181,taltal,CL,-25.4,-70.4833,61.61,77,23,2.39,
182,imeni poliny osipenko,RU,52.4201,136.4853,52.7,84,100,13.11,
183,saurimo,AO,-9.6608,20.3916,61.52,46,0,5.46,
184,thesprotikon,GR,39.25,20.7847,64.36,85,46,5.5,
185,guerrero negro,MX,27.9769,-114.0611,69.96,59,2,22.53,
186,katsuura,JP,35.1333,140.3,72.19,72,100,8.41,
187,abu samrah,SY,35.3029,37.1841,66.36,73,0,13.89,
188,pando,UY,-34.7167,-55.95,50.99,57,0,5.75,
189,axim,GH,4.8699,-2.2405,79.84,82,18,10.13,
190,domat,CH,46.8348,9.4508,63.07,92,12,1.92,
191,kloulklubed,PW,7.0419,134.2556,79.3,73,99,11.48,
192,chokurdakh,RU,70.6333,147.9167,56.41,41,30,12.01,
193,cabras,IT,39.93,8.5314,65.98,85,13,4.12,
194,mayo,US,38.8876,-76.5119,69.84,95,100,10.0,
195,aklavik,CA,68.2191,-135.0107,68.92,35,100,11.41,
196,shreveport,US,32.5251,-93.7502,93.0,60,34,8.84,
197,adre,TD,13.4667,22.2,88.05,30,86,2.91,
198,launceston,AU,-41.45,147.1667,53.24,89,90,1.99,
199,nouadhibou,MR,20.931,-17.0347,70.2,75,15,20.54,
200,songea,TZ,-10.6833,35.65,55.02,76,0,2.73,
201,tucurui,BR,-3.7661,-49.6725,75.24,94,99,3.4,
202,joinville,BR,-26.3044,-48.8456,67.95,83,20,3.44,
203,general roca,AR,-39.0333,-67.5833,63.72,47,100,13.29,
204,coahuayana,MX,18.7333,-103.6833,86.31,61,100,5.64,
205,luderitz,NA,-26.6481,15.1594,65.1,50,100,3.91,
206,pacov,CZ,49.4708,15.0017,60.46,87,100,3.18,
207,arraial do cabo,BR,-22.9661,-42.0278,72.41,85,99,20.13,
208,acari,PE,-15.4311,-74.6158,68.76,69,27,5.14,
209,carnarvon,AU,-24.8667,113.6333,68.5,63,77,12.3,
210,maniitsoq,GL,65.4167,-52.9,38.82,79,57,0.81,
211,samarai,PG,-10.6167,150.6667,81.5,83,9,11.9,
212,walvis bay,NA,-22.9575,14.5053,57.09,71,8,1.54,
213,dali,CN,25.7,100.1833,60.71,94,99,2.46,
214,san patricio,US,28.017,-97.5169,93.29,55,2,13.76,
215,chaozhou,CN,23.6651,116.6379,77.65,90,98,4.5,
216,san cristobal,VE,7.7669,-72.225,74.98,66,40,5.14,
217,esperance,AU,-33.8667,121.9,58.84,82,100,8.01,
218,kafanchan,NG,9.5833,8.3,70.7,89,100,1.88,
219,hobyo,SO,5.3505,48.5268,77.58,84,91,24.45,
220,ketchikan,US,55.3422,-131.6461,61.59,52,72,4.65,
221,ibra,OM,22.6906,58.5334,83.61,64,0,2.35,
222,saint george,US,37.1041,-113.5841,94.39,6,0,4.0,
223,riosucio,CO,5.4216,-75.7032,69.1,81,87,2.66,
224,chara,RU,56.9064,118.2631,52.79,77,92,6.38,
225,petushki,RU,55.9264,39.461,57.24,98,93,7.45,
226,vilyuysk,RU,63.7553,121.6247,48.36,77,4,7.18,
227,bereda,ES,43.2686,-7.5406,58.91,100,28,7.94,
228,zhoucheng,CN,35.9122,116.3117,83.01,63,100,9.1,
229,mana,GF,5.6592,-53.7767,77.14,89,100,6.22,
230,yaan,NG,7.3833,8.5667,74.48,91,97,5.95,
231,nouakchott,MR,18.0858,-15.9785,75.13,89,59,12.01,
232,ndele,CF,8.4109,20.6473,78.39,58,81,4.05,
233,grajau,BR,-5.8194,-46.1386,82.11,49,54,1.21,
234,ipixuna,BR,-1.7625,-48.8043,80.55,92,100,2.24,
235,lata,PT,40.1629,-8.3327,67.05,59,99,8.52,
236,kyshtovka,RU,56.555,76.6271,43.66,79,9,6.96,
237,jambusar,IN,22.05,72.8,86.05,70,2,14.12,
238,along,IN,28.1667,94.7667,74.05,98,100,1.9,
239,ewa beach,US,21.3156,-158.0072,81.01,70,90,10.0,
240,macenta,GN,8.5435,-9.471,69.04,99,98,0.85,
241,komsomolskiy,UZ,40.4272,71.7189,78.15,33,9,1.16,
242,kapurthala,IN,31.3794,75.3847,78.75,40,3,9.08,
243,newport,GB,51.5877,-2.9984,61.45,87,85,6.2,
244,boma,GH,7.0805,-2.1697,74.44,91,69,3.67,
245,road town,VG,18.4167,-64.6167,79.2,75,99,14.34,
246,idlib,SY,35.9306,36.6339,65.14,80,0,11.12,
247,tessalit,ML,20.1986,1.0114,96.04,9,8,10.09,
248,verkhnevilyuysk,RU,63.4453,120.3167,48.34,74,3,7.02,
249,kajaani,FI,64.2273,27.7285,66.25,39,0,10.36,
250,tanete,ID,-3.9443,119.7848,73.63,96,57,3.96,
251,hambantota,LK,6.1241,81.1185,77.34,100,20,10.36,
252,victoria,HK,22.2855,114.1577,82.45,93,84,8.99,
253,warri,NG,5.5167,5.75,73.24,94,95,0.56,
254,mafinga,TZ,-7.25,35.0667,62.26,63,9,5.06,
255,narsaq,GL,60.9167,-46.05,46.62,81,99,4.14,
256,lahan,NP,26.7296,86.4951,79.48,83,100,3.15,
257,iquique,CL,-20.2208,-70.1431,63.21,81,9,3.29,
258,kyren,RU,51.6828,102.1408,47.41,92,92,1.57,
259,paamiut,GL,61.994,-49.6678,37.74,85,100,1.74,
260,hovd,MN,48.0056,91.6419,53.2,76,24,2.21,
261,saint-francois,FR,46.4154,3.9054,65.64,77,0,2.3,
262,sioux lookout,CA,50.1001,-91.917,64.78,82,90,10.36,
263,paita,PE,-5.0892,-81.1144,71.33,73,9,17.98,
264,zhigansk,RU,66.7697,123.3711,49.19,64,86,7.76,
265,hermiston,US,45.8404,-119.2895,75.11,21,100,10.74,
266,olafsvik,IS,64.8945,-23.7142,41.04,56,59,19.51,
267,ilo,PE,-17.6394,-71.3375,62.33,83,7,4.29,
268,canala,NC,-21.5333,165.95,64.89,82,100,7.4,
269,kahului,US,20.8947,-156.47,86.74,71,2,12.1,
270,suntar,RU,62.1444,117.6319,49.37,55,26,6.15,
271,tual,ID,-5.6667,132.75,81.88,81,55,17.49,
272,padang,ID,-0.9492,100.3543,76.06,78,54,4.21,
273,dudinka,RU,69.4058,86.1778,35.38,99,100,9.53,
274,bakel,SN,14.905,-12.4568,93.97,36,100,4.68,
275,chama,CH,47.1821,8.4636,66.33,72,62,0.0,
276,kavieng,PG,-2.5744,150.7967,82.31,80,26,15.17,
277,ballina,AU,-28.8667,153.5667,53.94,76,38,6.49,
278,ndende,GA,-2.4008,11.3581,73.31,97,96,2.51,
279,galle,LK,6.0367,80.217,80.51,83,72,12.97,
280,sedniv,UA,51.6447,31.565,54.55,93,0,5.88,
281,ayagoz,KZ,47.9714,80.4392,45.9,63,19,7.56,
282,barra patuca,HN,15.8,-84.2833,79.34,86,100,7.36,
283,kawhia,NZ,-38.0651,174.8183,59.76,86,33,2.68,
284,saint anthony,US,45.0205,-93.218,90.84,42,99,1.99,
285,shubarkuduk,KZ,49.1447,56.4872,66.22,67,92,3.85,
286,port hedland,AU,-20.3167,118.5667,69.85,88,94,4.61,
287,mount gambier,AU,-37.8333,140.7667,48.99,88,23,3.33,
288,aguimes,ES,27.9054,-15.4461,75.83,29,0,20.71,
289,alofi,NU,-19.0595,-169.9187,75.72,67,33,25.32,
290,itupiranga,BR,-5.1347,-49.3267,82.72,75,94,0.87,
291,karpathos,GR,35.507,27.2132,70.03,80,0,6.53,
292,koslan,RU,63.4564,48.8989,59.22,51,100,4.34,
293,batagay-alyta,RU,67.8006,130.4114,57.76,46,100,15.86,
294,arecibo,PR,18.4724,-66.7157,84.58,94,96,1.01,
295,saint-georges,GD,12.0564,-61.7485,79.77,78,52,10.49,
296,hay river,CA,60.8156,-115.7999,46.92,97,100,3.78,
297,codrington,AU,-38.2667,141.9667,49.73,91,49,4.79,
298,puerto el triunfo,SV,13.2833,-88.55,84.36,72,51,8.01,
299,doha,QA,25.2867,51.5333,91.38,49,0,13.8,
300,colac,AU,-38.3333,143.5833,50.07,96,64,5.77,
301,vanimo,PG,-2.6741,141.3028,78.04,83,6,6.06,
302,parana,AR,-31.732,-60.5238,58.51,68,17,4.27,
303,armidale,AU,-30.5167,151.65,38.8,92,100,2.68,
304,arenapolis,BR,-14.4503,-56.8461,71.02,90,100,6.51,
305,bowen,AU,-20.0167,148.2333,62.24,68,89,6.8,
306,west lorne,CA,42.6001,-81.5998,84.96,71,9,7.05,
307,taoudenni,ML,22.6783,-3.9836,101.41,10,0,11.21,
308,turayf,SA,31.6725,38.6637,73.72,31,0,12.93,
309,salinopolis,BR,-0.6136,-47.3561,76.3,90,100,5.73,
310,chegem,RU,43.2833,43.1333,38.1,86,49,3.51,
311,cockburn town,TC,21.4612,-71.1419,80.71,75,19,14.38,
312,nakhon phanom,TH,17.3333,104.4167,76.12,90,100,1.03,
313,grootfontein,NA,-19.5667,18.1167,52.83,39,0,5.19,
314,fairbanks,US,64.8378,-147.7164,66.09,55,74,3.85,
315,dorado,PR,18.4588,-66.2677,84.47,92,75,11.5,
316,teluknaga,ID,-6.0989,106.6381,78.19,83,90,2.3,
317,kaitangata,NZ,-46.2817,169.8464,41.76,81,2,3.29,
318,port lincoln,AU,-34.7333,135.8667,51.82,81,90,6.64,
319,egvekinot,RU,66.3167,-179.1667,41.81,67,100,2.33,
320,natchitoches,US,31.7668,-93.1335,93.2,49,1,3.44,
321,payo,ID,-3.7508,103.6372,71.02,93,93,2.24,
322,coihaique,CL,-45.5752,-72.0662,43.36,99,100,3.89,
323,chingirlau,KZ,51.095,54.0814,64.15,82,100,6.85,
324,beringovskiy,RU,63.05,179.3167,37.44,95,100,4.47,
325,puerto colombia,CO,10.9878,-74.9547,82.22,80,53,13.58,
326,waikuku,NZ,-43.3,172.6833,39.49,85,15,5.59,
327,clarence town,AU,-32.5833,151.7833,51.35,77,71,4.29,
328,vestmanna,FO,62.1564,-7.1664,47.32,87,90,21.85,
329,half moon bay,US,37.4636,-122.4286,82.62,46,1,17.27,
330,bonavista,CA,48.6499,-53.1147,42.6,76,40,3.47,
331,acaponeta,MX,22.4964,-105.3594,95.23,39,3,10.65,
332,medina del campo,ES,41.3124,-4.9141,67.6,83,98,11.05,
333,lac du bonnet,CA,50.2536,-96.0612,72.59,75,75,13.11,
334,rabo de peixe,PT,37.8,-25.5833,65.71,82,75,4.61,
335,mayya,RU,61.7333,130.2811,60.12,53,6,5.99,
336,wanning,CN,18.8003,110.3967,79.61,92,100,9.71,
337,cap malheureux,MU,-19.9842,57.6142,75.47,69,97,10.0,
338,vangaindrano,MG,-23.35,47.6,63.7,93,65,3.94,
339,hofn,IS,64.2539,-15.2082,44.62,57,58,23.76,
340,eyl,SO,7.9803,49.8164,78.91,70,71,26.71,
341,saint-augustin,CA,51.226,-58.6502,56.26,43,94,12.53,
342,lorengau,PG,-2.0226,147.2712,81.01,83,60,11.3,
343,etah,IN,27.6333,78.6667,90.48,49,32,7.18,
344,juneau,US,58.3019,-134.4197,57.22,94,100,1.54,
345,kommunar,RU,59.6206,30.39,62.13,83,100,3.22,
346,senador canedo,BR,-16.7081,-49.0931,68.05,75,100,9.35,
347,mae sai,TH,20.4335,99.8762,75.43,99,100,1.21,
348,nicosia,CY,35.1667,33.3667,69.89,78,20,10.36,
349,kidodi,TZ,-7.6036,37.0044,64.24,82,7,1.41,
350,kalemie,CD,-5.9475,29.1947,69.6,74,5,2.77,
351,aykhal,RU,66.0,111.5,42.33,61,35,17.58,
352,la primavera,CO,5.4906,-70.4092,78.69,86,58,5.5,
353,carutapera,BR,-1.195,-46.02,74.52,94,99,2.48,
354,gornoye loo,RU,43.7129,39.6049,62.31,77,6,4.07,
355,adrar,MR,20.5022,-10.0711,101.43,12,93,11.5,
356,harlingen,US,26.1906,-97.6961,95.34,58,10,14.36,
357,srednekolymsk,RU,67.45,153.6833,50.81,48,5,5.88,
358,las vegas,US,36.175,-115.1372,97.2,4,0,5.01,
359,ardmore,US,34.1743,-97.1436,91.54,68,40,8.01,
360,kwinana,AU,-32.25,115.7667,55.74,86,100,2.59,
361,lavrentiya,RU,65.5833,-171.0,36.97,96,100,6.17,
362,hailar,CN,49.2,119.7,60.4,62,82,6.64,
363,meulaboh,ID,4.1363,96.1285,76.86,86,100,3.67,
364,parkes,AU,-33.1333,148.1833,44.35,96,1,1.01,
365,chapada dos guimaraes,BR,-15.4606,-55.7497,64.06,84,100,1.54,
366,tupancireta,BR,-29.0806,-53.8358,48.63,77,77,5.3,
367,naryan-mar,RU,67.6713,53.087,62.13,53,83,13.09,
368,mayumba,GA,-3.432,10.6554,75.76,93,100,3.27,
369,baruun-urt,MN,46.6806,113.2792,60.4,65,85,8.37,
370,panuco,MX,22.05,-98.1667,86.18,44,93,13.38,
371,bapatla,IN,15.9,80.4667,83.68,63,100,10.87,
372,karratha,AU,-20.7377,116.8463,73.08,56,100,11.07,
373,beloha,MG,-25.1667,45.05,65.25,86,0,8.32,
374,manggar,ID,-2.8833,108.2667,81.03,79,100,8.95,
375,vredendal,ZA,-31.6683,18.5012,59.16,56,88,1.48,
376,pecos,US,31.4229,-103.4932,109.81,10,40,8.05,
377,saint-joseph,RE,-21.3667,55.6167,71.98,79,95,15.43,
378,trairi,BR,-3.2778,-39.2689,79.16,76,33,10.22,
379,tahta,EG,26.7693,31.5021,89.78,18,0,5.17,
380,lashio,MM,22.9333,97.75,69.42,100,100,1.92,
381,red bluff,US,40.1785,-122.2358,81.91,14,90,13.8,
382,danielskuil,ZA,-28.1887,23.5395,53.94,53,0,9.26,
383,izumo,JP,35.3667,132.7667,67.89,94,75,4.61,
384,asau,RO,46.4333,26.4,58.28,97,97,2.91,
385,casper,US,42.8666,-106.3131,76.8,13,37,7.0,
386,bilibino,RU,68.0546,166.4372,46.17,68,95,0.67,
387,lluta,PE,-16.0147,-72.0142,53.64,31,5,4.72,
388,antequera,ES,37.0194,-4.5612,68.18,59,11,6.26,
389,louga,RU,58.7372,29.8453,55.13,96,99,3.56,
390,hervey bay,AU,-25.2986,152.8535,56.03,58,0,5.79,
391,teya,RU,60.3778,92.6267,39.83,81,23,4.5,
392,tuy hoa,VN,13.0833,109.3,80.22,73,100,15.14,
393,funadhoo,MV,6.15,73.2667,82.27,77,80,15.05,
394,kieta,PG,-6.2167,155.6333,83.05,75,18,5.3,
395,maceio,BR,-9.6658,-35.7353,78.24,78,20,3.44,
396,mount isa,AU,-20.7333,139.5,37.17,60,2,0.0,
397,victoria point,AU,-27.5833,153.3,55.44,90,16,1.01,
398,barabai,ID,-2.5833,115.3833,72.95,96,84,1.77,
399,merrill,US,45.1805,-89.6835,83.68,83,1,4.61,
400,ancud,CL,-41.8697,-73.8203,55.42,94,100,19.04,
401,porto novo,BJ,6.4965,2.6036,79.93,79,99,7.92,
402,omboue,GA,-1.5746,9.2618,76.77,88,97,6.71,
403,namatanai,PG,-3.6667,152.4333,81.55,77,10,10.67,
404,machhlishahr,IN,25.6833,82.4167,86.16,63,43,12.71,
405,santa cruz,BO,-17.8,-63.1667,69.85,64,75,9.22,
406,dieppe,FR,49.75,1.1667,62.22,97,92,4.88,
407,maragogi,BR,-9.0122,-35.2225,75.31,79,16,7.05,
408,dedovichi,RU,57.5517,29.9502,53.78,87,55,2.68,
409,san quintin,MX,30.4833,-115.95,68.7,62,0,18.28,
410,luwuk,ID,-0.9516,122.7875,77.4,81,18,3.62,
411,rocha,UY,-34.4833,-54.3333,45.07,70,98,6.31,
412,kochinda,IN,21.7333,84.35,79.43,80,85,6.62,
413,pyaozerskiy,RU,65.8333,31.1667,60.96,49,0,9.8,
414,mackay,AU,-21.15,149.2,62.04,52,1,6.76,
415,melfort,CA,52.8667,-104.6177,56.16,95,100,9.33,
